id,text,exact_label,label,tokens,lemmas,upos
10153430152176323,NOOOO! I accidentally read the comments!,Acceptable speech,0,NOOOO ! I accidentally read the comments !,NOOOO ! I accidentally read the comment !,INTJ PUNCT PRON ADV VERB DET NOUN PUNCT
10153430367221323,"Abso-fuckin-lutely. I am really hoping there is a second coming, and Jesus hosts his welcome home bash at G.A.Y",Acceptable speech,0,"Abso-fuckin - lutely . I am really hoping there is a second coming , and Jesus hosts his welcome home bash at G.A. Y","abso-fuckin - lutely . I be really hope there be a second come , and Jesus host he welcome home bash at G.A. y",PROPN PUNCT ADV PUNCT PRON AUX ADV VERB PRON VERB DET ADJ NOUN PUNCT CCONJ PROPN VERB PRON ADJ NOUN NOUN ADP PROPN PROPN
10153430199706323,god doesn't exist,Acceptable speech,0,god does n't exist,god do not exist,PROPN AUX PART VERB
10153429763091323,How many people were shot?,Acceptable speech,0,How many people were shot ?,how many people be shoot ?,ADV ADJ NOUN AUX VERB PUNCT
10153429748941323,Which god would that be then ?,Acceptable speech,0,Which god would that be then ?,which god would that be then ?,DET PROPN AUX PRON AUX ADV PUNCT
10153429765741323,"God lol, oh how last century.",Acceptable speech,0,"God lol , oh how last century .","God lol , oh how last century .",PROPN INTJ PUNCT INTJ ADV ADJ NOUN PUNCT
10153429761816323,If  men married men and women to women how will human multiply in the future?,Background offensive,1,If men married men and women to women how will human multiply in the future ?,if man marry man and woman to woman how will human multiply in the future ?,SCONJ NOUN VERB NOUN CCONJ NOUN ADP NOUN ADV AUX ADJ ADV ADP DET NOUN PUNCT
10153429882721323,Can you suck my dick for your spirit sake?,Other offensive,1,Can you suck my dick for your spirit sake ?,can you suck my dick for you spirit sake ?,AUX PRON VERB PRON NOUN ADP PRON NOUN NOUN PUNCT
10153429755471323,Jesus loves you Donna Bell,Acceptable speech,0,Jesus loves you Donna Bell,Jesus love you Donna Bell,PROPN VERB PRON PROPN PROPN
10153429792766323,Didn't even rain...,Acceptable speech,0,Did n't even rain ...,do not even rain ...,AUX PART ADV VERB PUNCT
10153429795636323,Yeh and this statement doesn't raise red flags about your sanity! (Obv sarcasm),Other offensive,1,Yeh and this statement does n't raise red flags about your sanity ! ( Obv sarcasm ),yeh and this statement do not raise red flag about you sanity ! ( Obv sarcasm ),NOUN CCONJ DET NOUN AUX PART VERB ADJ NOUN ADP PRON NOUN PUNCT PUNCT NOUN NOUN PUNCT
10153429841406323,"Everybody over here, quick, we have a rapture on the way - AGAIN! Manzy is so dumb I weep for his community.",Other offensive,1,"Everybody over here , quick , we have a rapture on the way - AGAIN ! Manzy is so dumb I weep for his community .","everybody over here , quick , we have a rapture on the way - again ! manzy be so dumb I weep for he community .",PRON ADP ADV PUNCT ADJ PUNCT PRON VERB DET NOUN ADP DET NOUN PUNCT ADV PUNCT PROPN AUX ADV ADJ PRON VERB ADP PRON NOUN PUNCT
10153430331446323,"Yeah, ok then Manzy😂😂😂😂",Acceptable speech,0,"Yeah , ok then Manzy😂😂😂😂","yeah , ok then manzy😂😂😂😂",INTJ PUNCT INTJ ADV PROPN
10153430346866323,"Society intends to push various lies:

1) Everyone that doesn't agree with your choices is ""hateful"", ""fearful""(phobic), or ""bigot"", which is their favorite invented word.

2) To love, respect or feel empathy one have to accept everyone's choices. 

3) That there's no compassion without acceptance. 

They're wrong, and they know it. 

No one needs to accept something wrong to be compassionate. No one has to renounce to their own criteria to comply with other people's decisions. 
I don't need violence or lies to express my point. And certainly, don't need to victimize myself to tell the truth.",Acceptable speech,0,"Society intends to push various lies : 1 ) Everyone that does n't agree with your choices is "" hateful "" , "" fearful "" ( phobic ) , or "" bigot "" , which is their favorite invented word . 2 ) To love , respect or feel empathy one have to accept everyone 's choices . 3 ) That there 's no compassion without acceptance . They 're wrong , and they know it . No one needs to accept something wrong to be compassionate . No one has to renounce to their own criteria to comply with other people 's decisions . I do n't need violence or lies to express my point . And certainly , do n't need to victimize myself to tell the truth .","Society intend to push various lie : 1 ) everyone that do not agree with you choice be "" hateful "" , "" fearful "" ( phobic ) , or "" bigot "" , which be they favorite invent word . 2 ) to love , respect or feel empathy one have to accept everyone 's choice . 3 ) that there be no compassion without acceptance . they be wrong , and they know it . no one need to accept something wrong to be compassionate . no one have to renounce to they own criterion to comply with other people 's decision . I do not need violence or lie to express my point . and certainly , do not need to victimize myself to tell the truth .",NOUN VERB PART VERB ADJ NOUN PUNCT X PUNCT PRON PRON AUX PART VERB ADP PRON NOUN AUX PUNCT ADJ PUNCT PUNCT PUNCT ADJ PUNCT PUNCT ADJ PUNCT PUNCT CCONJ PUNCT NOUN PUNCT PUNCT PRON AUX PRON ADJ VERB NOUN PUNCT X PUNCT PART VERB PUNCT VERB CCONJ VERB NOUN NUM VERB PART VERB PRON PART NOUN PUNCT X PUNCT SCONJ PRON VERB DET NOUN ADP NOUN PUNCT PRON AUX ADJ PUNCT CCONJ PRON VERB PRON PUNCT DET NOUN VERB PART VERB PRON ADJ PART AUX ADJ PUNCT DET NOUN VERB PART VERB ADP PRON ADJ NOUN PART VERB ADP ADJ NOUN PART NOUN PUNCT PRON AUX PART VERB NOUN CCONJ NOUN PART VERB PRON NOUN PUNCT CCONJ ADV PUNCT AUX PART VERB PART VERB PRON PART VERB DET NOUN PUNCT
10153429750006323,Is not just a U.S. declaration,Acceptable speech,0,Is not just a U.S. declaration,be not just a U.S. declaration,AUX PART ADV DET PROPN NOUN
10153430178066323,Yes he does....but does not like what most in society do....big difference....this man obviously can't distinguish between the two.  A parent may love their child unconditionally but does not mean they approve of what their children do.,Acceptable speech,0,Yes he does .... but does not like what most in society do .... big difference .... this man obviously ca n't distinguish between the two . A parent may love their child unconditionally but does not mean they approve of what their children do .,yes he do .... but do not like what most in society do .... big difference .... this man obviously can not distinguish between the two . a parent may love they child unconditionally but do not mean they approve of what they child do .,INTJ PRON VERB PUNCT CCONJ AUX PART VERB PRON ADJ ADP NOUN VERB PUNCT ADJ NOUN PUNCT DET NOUN ADV AUX PART VERB ADP DET NUM PUNCT DET NOUN AUX VERB PRON NOUN ADV CCONJ AUX PART VERB PRON VERB SCONJ PRON PRON NOUN VERB PUNCT
10153429833766323,He loves the sinner but hates all sin! <3,Acceptable speech,0,He loves the sinner but hates all sin ! < 3,he love the sinner but hate all sin ! < 3,PRON VERB DET NOUN CCONJ VERB DET NOUN PUNCT PUNCT X
10153429832276323,Hell is other people-Jean Paul Sartre.,Acceptable speech,0,Hell is other people - Jean Paul Sartre .,Hell be other people - Jean Paul Sartre .,NOUN AUX ADJ NOUN PUNCT PROPN PROPN PROPN PUNCT
10153429786231323,Gay marriage has been legal for quite some time in the UK,Acceptable speech,0,Gay marriage has been legal for quite some time in the UK,Gay marriage have be legal for quite some time in the UK,ADJ NOUN AUX AUX ADJ ADP DET DET NOUN ADP DET PROPN
10153430268696323,Follow them? Proud to say we're miles ahead dumbass.,Other offensive,1,Follow them ? Proud to say we 're miles ahead dumbass .,follow they ? proud to say we be mile ahead dumbass .,VERB PRON PUNCT ADJ PART VERB PRON AUX NOUN ADV NOUN PUNCT
10153430601681323,"10 years legal here in Canada ! The best county ever , religion does not dictate our lives or government !!!",Acceptable speech,0,"10 years legal here in Canada ! The best county ever , religion does not dictate our lives or government !!!","10 year legal here in Canada ! the best county ever , religion do not dictate we life or government !!!",NUM NOUN ADJ ADV ADP PROPN PUNCT DET ADJ NOUN ADV PUNCT NOUN AUX PART VERB PRON NOUN CCONJ NOUN PUNCT
10153429755131323,Fuck all u,Background offensive,1,Fuck all u,fuck all u,VERB DET PRON
10153429788721323,"No. Fuck YOU, you homophobic tosser.",Other offensive,1,"No. Fuck YOU , you homophobic tosser .","no. fuck you , you homophobic tosser .",NOUN NOUN PRON PUNCT PRON ADJ NOUN PUNCT
10153429809696323,Fuck u and told to u brother marry with u guy men and give me you mother,Other offensive,1,Fuck u and told to u brother marry with u guy men and give me you mother,fuck u and tell to u brother marry with u guy man and give I you mother,VERB PRON CCONJ VERB SCONJ PRON NOUN VERB ADP PRON NOUN NOUN CCONJ VERB PRON PRON NOUN
10153429861001323,"Learn to type, you incoherent, illiterate troll.",Other offensive,1,"Learn to type , you incoherent , illiterate troll .","learn to type , you incoherent , illiterate troll .",VERB PART VERB PUNCT PRON ADJ PUNCT ADJ NOUN PUNCT
10153429877756323,Fuck u fuck u,Other offensive,1,Fuck u fuck u,fuck u fuck u,VERB PRON VERB PRON
10153429887861323,"Yes, fuck you. You moron.",Other offensive,1,"Yes , fuck you . You moron .","yes , fuck you . you moron .",INTJ PUNCT VERB PRON PUNCT PRON VERB PUNCT
10153429960986323,Fuck u fuck u,Other offensive,1,Fuck u fuck u,fuck u fuck u,VERB PRON VERB PRON
10153430091121323,I'll fuck you hard baby we know you want gay sex really,Other offensive,1,I 'll fuck you hard baby we know you want gay sex really,I will fuck you hard baby we know you want gay sex really,PRON AUX VERB PRON ADJ NOUN PRON VERB PRON VERB ADJ NOUN ADV
10153430214251323,Fuck u bitche and fuck to all bitches around u and a bigggggggg fuck to all guy like u the end,Other offensive,1,Fuck u bitche and fuck to all bitches around u and a bigggggggg fuck to all guy like u the end,fuck u bitche and fuck to all bitch around u and a bigggggggg fuck to all guy like u the end,VERB PRON NOUN CCONJ VERB ADP DET NOUN ADP PRON CCONJ DET NOUN VERB ADP DET NOUN ADP PRON DET NOUN
10153430041351323,"duh, why create people for others to torment?",Acceptable speech,0,"duh , why create people for others to torment ?","duh , why create people for other to torment ?",INTJ PUNCT ADV VERB NOUN ADP NOUN PART VERB PUNCT
10153429838771323,No dispute here,Acceptable speech,0,No dispute here,no dispute here,DET NOUN ADV
10153429787646323,"Creme, you are a utter complete ignorant fool. Agnostic is when one DO NOT KNOW. That is when one can not prove the existence of a god, neither can one disprove the existence of a god. Agnostic as Einstein was DID NOT KNOW but what he did know was THAT it is not the rubbish advocated by the then religion or what is written in the bible. No be on your way, you are a fool.",Other offensive,1,"Creme , you are a utter complete ignorant fool . Agnostic is when one DO NOT KNOW . That is when one can not prove the existence of a god , neither can one disprove the existence of a god . Agnostic as Einstein was DID NOT KNOW but what he did know was THAT it is not the rubbish advocated by the then religion or what is written in the bible . No be on your way , you are a fool .","Creme , you be a utter complete ignorant fool . Agnostic be when one do not know . that be when one can not prove the existence of a god , neither can one disprove the existence of a god . Agnostic as Einstein be do not know but what he do know be that it be not the rubbish advocate by the then religion or what be write in the bible . no be on you way , you be a fool .",NOUN PUNCT PRON AUX DET ADJ ADJ ADJ NOUN PUNCT ADJ VERB ADV PRON AUX PART VERB PUNCT PRON VERB ADV NUM AUX PART VERB DET NOUN ADP DET NOUN PUNCT CCONJ AUX NUM VERB DET NOUN ADP DET PROPN PUNCT ADJ SCONJ PROPN AUX AUX PART VERB CCONJ PRON PRON AUX VERB VERB SCONJ PRON AUX PART DET NOUN VERB ADP DET ADV NOUN CCONJ PRON AUX VERB ADP DET NOUN PUNCT ADV AUX ADP PRON NOUN PUNCT PRON AUX DET NOUN PUNCT
10153429865266323,"The peope who beliieve in God has nothing to loose.. If there is any(of course there is, but i am talking to you in ur language) then hurrah for them and if not then still no worries for them but it's not the same case for the people who don't believe in Him ,,,, lol #smartmove .. People with a common sense will believe in His existence... but #commonsense is a sense that is not common in #commonpeople. And the language people use in arguing and reasoning describe everything about them.. Their mental level, upbringing , everything",Acceptable speech,0,"The peope who beliieve in God has nothing to loose .. If there is any ( of course there is , but i am talking to you in ur language ) then hurrah for them and if not then still no worries for them but it 's not the same case for the people who do n't believe in Him , , , , lol #smartmove .. People with a common sense will believe in His existence ... but #commonsense is a sense that is not common in #commonpeople . And the language people use in arguing and reasoning describe everything about them .. Their mental level , upbringing , everything","the peope who beliieve in God have nothing to loose .. if there be any ( of course there be , but i be talk to you in you language ) then hurrah for they and if not then still no worry for they but it be not the same case for the people who do not believe in he , , , , lol #smartmove .. people with a common sense will believe in he existence ... but #commonsense be a sense that be not common in #commonpeople . and the language people use in argue and reasoning describe everything about they .. they mental level , upbringing , everything",DET NOUN PRON VERB ADP PROPN VERB PRON PART VERB PUNCT SCONJ PRON VERB DET PUNCT ADV ADV PRON VERB PUNCT CCONJ PRON AUX VERB ADP PRON ADP PRON NOUN PUNCT ADV VERB ADP PRON CCONJ SCONJ PART ADV ADV DET NOUN ADP PRON CCONJ PRON AUX PART DET ADJ NOUN ADP DET NOUN PRON AUX PART VERB ADP PRON PUNCT PUNCT PUNCT PUNCT INTJ INTJ PUNCT NOUN ADP DET ADJ NOUN AUX VERB ADP PRON NOUN PUNCT CCONJ NOUN AUX DET NOUN PRON AUX PART ADJ ADP NOUN PUNCT CCONJ DET NOUN NOUN VERB SCONJ NOUN CCONJ NOUN VERB PRON ADP PRON PUNCT PRON ADJ NOUN PUNCT NOUN PUNCT PRON
10153429873456323,"Royal, sorry mate, you are wrong. Those that do believe loses everything ---- THEIR LIFE--- believers are trap in a religion cage and cannot fulfill their total being. Religion is ALL about control and manipulation.",Other offensive,1,"Royal , sorry mate , you are wrong . Those that do believe loses everything ---- THEIR LIFE --- believers are trap in a religion cage and can not fulfill their total being . Religion is ALL about control and manipulation .","Royal , sorry mate , you be wrong . those that do believe lose everything ---- their life --- believer be trap in a religion cage and can not fulfill they total being . Religion be all about control and manipulation .",PROPN PUNCT ADJ NOUN PUNCT PRON AUX ADJ PUNCT PRON PRON AUX VERB VERB PRON PUNCT PRON NOUN PUNCT NOUN AUX NOUN ADP DET NOUN NOUN CCONJ AUX PART VERB PRON ADJ NOUN PUNCT NOUN AUX ADV ADP NOUN CCONJ NOUN PUNCT
10153431840206323,god loves nobody,Acceptable speech,0,god loves nobody,god love nobody,PROPN VERB PRON
10153430160781323,Even Hitler?,Acceptable speech,0,Even Hitler ?,even Hitler ?,ADV PROPN PUNCT
10153429840131323,then maybe god is bisexual.,Acceptable speech,0,then maybe god is bisexual .,then maybe god be bisexual .,ADV ADV PROPN AUX ADJ PUNCT
10153430915366323,If there is a God he would be better sorting out all the violence in the world. Not people who love one another .,Acceptable speech,0,If there is a God he would be better sorting out all the violence in the world . Not people who love one another .,if there be a God he would be better sorting out all the violence in the world . not people who love one another .,SCONJ PRON VERB DET PROPN PRON AUX AUX ADV VERB ADP DET DET NOUN ADP DET NOUN PUNCT PART NOUN PRON VERB NUM DET PUNCT
10153430118766323,"I'm sure God does love everyone, and I reckon she loves indigo too! BRING BACK INDIGO! : )",Acceptable speech,0,"I 'm sure God does love everyone , and I reckon she loves indigo too ! BRING BACK INDIGO ! : )","I be sure God do love everyone , and I reckon she love indigo too ! bring back indigo ! : )",PRON AUX ADJ PROPN AUX VERB PRON PUNCT CCONJ PRON VERB PRON VERB ADV ADV PUNCT VERB ADP PROPN PUNCT PUNCT PUNCT
10153429785736323,"was that counted by the same people that count water protestors, cause then it was prob 100k",Acceptable speech,0,"was that counted by the same people that count water protestors , cause then it was prob 100 k","be that count by the same people that count water protestor , cause then it be prob 100 k",AUX PRON VERB ADP DET ADJ NOUN PRON VERB NOUN NOUN PUNCT SCONJ ADV PRON AUX SYM NUM NUM
10153430231731323,Every creation :-),Acceptable speech,0,Every creation :-),every creation :-),DET NOUN SYM
10153430114751323,In yer dreams,Acceptable speech,0,In yer dreams,in yer dream,ADP PRON NOUN
10153429975016323,Except you........ha ha,Acceptable speech,0,Except you ........ha ha,Except you ........ha ha,ADP PRON PUNCT INTJ
10153430292261323,"God loves anyone? Really? You mean this God?
\
",Acceptable speech,0,God loves anyone ? Really ? You mean this God ? \,God love anyone ? really ? you mean this God ? \,PROPN VERB PRON PUNCT ADV PUNCT PRON VERB DET PROPN PUNCT PUNCT
10153429783981323,God love everyone turn thing in to your own favour...god love us but we don't love God,Acceptable speech,0,God love everyone turn thing in to your own favour ... god love us but we do n't love God,God love everyone turn thing in to you own favour ... god love we but we do not love God,PROPN VERB PRON VERB NOUN ADV ADP PRON ADJ NOUN PUNCT PROPN VERB PRON CCONJ PRON AUX PART VERB PROPN
10153429892216323,"But God does not love human hubris called 'Pride' ...Pride comes before a fall ... pride is a vice, not a virtue. Humility is a virtue. Sex obsession is an addiction, it's an illness, like pornography is an illness ... a spiritual malaise.",Background offensive,1,"But God does not love human hubris called ' Pride ' ... Pride comes before a fall ... pride is a vice , not a virtue . Humility is a virtue . Sex obsession is an addiction , it 's an illness , like pornography is an illness ... a spiritual malaise .","but God do not love human hubris call ' Pride ' ... Pride come before a fall ... pride be a vice , not a virtue . humility be a virtue . sex obsession be a addiction , it be a illness , like pornography be a illness ... a spiritual malaise .",CCONJ PROPN AUX PART VERB ADJ NOUN VERB PUNCT NOUN PUNCT PUNCT PROPN VERB ADP DET NOUN PUNCT NOUN AUX DET NOUN PUNCT ADV DET NOUN PUNCT NOUN AUX DET NOUN PUNCT NOUN NOUN AUX DET NOUN PUNCT PRON AUX DET NOUN PUNCT ADP NOUN AUX DET NOUN PUNCT DET ADJ NOUN PUNCT
10153433212671323,O know you do nit ud erraran: en México tb hicieron lo ucieron legal pero claro como es LatinoAMERICA nadie dice nada!,Acceptable speech,0,O know you do nit ud erraran : en México tb hicieron lo ucieron legal pero claro como es LatinoAMERICA nadie dice nada !,o know you do nit would erraran : en México tb hicieron lo ucieron legal pero claro como es latinoamerica nadie dice nada !,PART VERB PRON AUX X X PROPN PUNCT X X X X X X X X X X X X NOUN NOUN NOUN PUNCT
10153432920351323,"The rainbow is for luck and lucky charms and a pot of gold, and kids can wish, like a falling star, not for same sex. ABOLISH THE RAINBOW FOR SAME SEX",Background offensive,1,"The rainbow is for luck and lucky charms and a pot of gold , and kids can wish , like a falling star , not for same sex . ABOLISH THE RAINBOW FOR SAME SEX","the rainbow be for luck and lucky charm and a pot of gold , and kid can wish , like a falling star , not for same sex . abolish the RAINBOW for same sex",DET NOUN AUX ADP NOUN CCONJ ADJ NOUN CCONJ DET NOUN ADP NOUN PUNCT CCONJ NOUN AUX VERB PUNCT ADP DET NOUN NOUN PUNCT ADV ADP ADJ NOUN PUNCT VERB DET NOUN ADP ADJ NOUN
10153431920976323,Uhmmmm......Once again humanity has played into the script of the Divine.,Acceptable speech,0,Uhmmmm ...... Once again humanity has played into the script of the Divine .,uhmmmm ...... once again humanity have play into the script of the Divine .,INTJ PUNCT SCONJ ADV NOUN AUX VERB ADP DET NOUN ADP DET PROPN PUNCT
10153431438471323,Shame he's just a lie! 😏,Acceptable speech,0,Shame he 's just a lie ! 😏,shame he be just a lie ! 😏,NOUN PRON AUX ADV DET NOUN PUNCT PROPN
10153430923576323,better love than hate :),Acceptable speech,0,better love than hate :),better love than hate :),ADJ NOUN ADP VERB SYM
10153430659236323,Pride??..or Proud???..lol!!.. for the abnormal??...lol!!....hmm..what so proud about for....seriouslly funny!!,Background offensive,1,Pride ??.. or Proud ???.. lol !!.. for the abnormal ??... lol !!....hmm.. what so proud about for .... seriouslly funny !!,Pride ??.. or proud ???.. lol !!.. for the abnormal ??... lol !!....hmm.. what so proud about for .... seriouslly funny !!,NOUN PUNCT CCONJ ADJ PUNCT INTJ PUNCT ADP DET ADJ PUNCT INTJ PUNCT PRON ADV ADJ ADP ADP PUNCT ADV ADJ PUNCT
10153430654116323,@ brian oulds.... U ar a fool,Other offensive,1,@ brian oulds .... U ar a fool,@ brian ould .... u be a fool,SYM PROPN PROPN PUNCT PRON VERB DET NOUN
10153430270111323,The Parade was AMAZING! Hat's off to all involved!,Acceptable speech,0,The Parade was AMAZING ! Hat 's off to all involved !,the parade be amazing ! Hat 's off to all involved !,DET PROPN AUX ADJ PUNCT NOUN PART ADV ADP ADV ADJ PUNCT
10153430139616323,hmmm the earth has turn into another tin.God mercy deliver ur ppl,Background offensive,1,hmmm the earth has turn into another tin . God mercy deliver ur ppl,hmmm the earth have turn into another tin . God mercy deliver you ppl,INTJ DET NOUN AUX VERB ADP DET NOUN PUNCT PROPN NOUN VERB PRON NOUN
10153429920716323,HE loves me most,Acceptable speech,0,HE loves me most,he love I most,PRON VERB PRON ADJ
10153429909496323,It is sin...God destroyed world by warm water when they married to the same sex. God will do the same for this generation. Please everyone have to protest and pray.,Background offensive,1,It is sin ... God destroyed world by warm water when they married to the same sex . God will do the same for this generation . Please everyone have to protest and pray .,it be sin ... God destroy world by warm water when they marry to the same sex . God will do the same for this generation . please everyone have to protest and pray .,PRON AUX NOUN PUNCT PROPN VERB NOUN ADP ADJ NOUN ADV PRON VERB ADP DET ADJ NOUN PUNCT PROPN AUX VERB DET ADJ ADP DET NOUN PUNCT INTJ PRON VERB PART VERB CCONJ VERB PUNCT
10153429876461323,This is an indication that dooms day is comeing,Background offensive,1,This is an indication that dooms day is comeing,this be a indication that doom day be come,PRON AUX DET NOUN PRON VERB NOUN AUX VERB
10153430395966323,Maybe he loves gay muslims!,Acceptable speech,0,Maybe he loves gay muslims !,maybe he love gay muslim !,ADV PRON VERB ADJ NOUN PUNCT
10153430419221323,Ha ha ha ha,Acceptable speech,0,Ha ha ha ha,ha ha ha ha,INTJ INTJ INTJ INTJ
10153429786971323,"if a man and a woman are married they are called husband and wife,i wonder wat u guyz gonna call it, if a man and a man married. It sucks.",Background offensive,1,"if a man and a woman are married they are called husband and wife , i wonder wat u guyz gon na call it , if a man and a man married . It sucks .","if a man and a woman be marry they be call husband and wife , i wonder wit u guyz go to call it , if a man and a man marry . it suck .",SCONJ DET NOUN CCONJ DET NOUN AUX VERB PRON AUX VERB NOUN CCONJ NOUN PUNCT PRON VERB PRON PRON AUX VERB PART VERB PRON PUNCT SCONJ DET NOUN CCONJ DET NOUN VERB PUNCT PRON VERB PUNCT
10153429786956323,wat a wicked nation.all of u die n go 2 hell,Background offensive,1,wat a wicked nation . all of u die n go 2 hell,wit a wick nation . all of u die not go 2 hell,VERB DET ADJ NOUN PUNCT DET ADP PRON VERB PART VERB NUM NOUN
10153429786356323,You came from gay couple?,Acceptable speech,0,You came from gay couple ?,you come from gay couple ?,PRON VERB ADP ADJ NOUN PUNCT
10153429786021323,They are destroying themselves.,Background offensive,1,They are destroying themselves .,they be destroy themselves .,PRON AUX VERB PRON PUNCT
10153429780141323,Ur god is nt my God,Acceptable speech,0,Ur god is nt my God,Ur god be not my God,PRON PROPN AUX PART PRON PROPN
10153429873541323,"That's all very well and good, trouble is his bosses don't agree with him.",Acceptable speech,0,"That 's all very well and good , trouble is his bosses do n't agree with him .","that be all very well and good , trouble be he boss do not agree with he .",PRON AUX ADV ADV ADV CCONJ ADJ PUNCT NOUN AUX PRON NOUN AUX PART VERB ADP PRON PUNCT
10153430835756323,"That God loves everyone is true, especially the straying sinner, but He continues to hate the sin and unrepentant lifestyle, so we must learn not to mock God and his revealed teachings.",Background offensive,1,"That God loves everyone is true , especially the straying sinner , but He continues to hate the sin and unrepentant lifestyle , so we must learn not to mock God and his revealed teachings .","that God love everyone be true , especially the stray sinner , but he continue to hate the sin and unrepentant lifestyle , so we must learn not to mock God and he reveal teaching .",SCONJ PROPN VERB PRON AUX ADJ PUNCT ADV DET NOUN NOUN PUNCT CCONJ PRON VERB PART VERB DET NOUN CCONJ ADJ NOUN PUNCT ADV PRON AUX VERB ADV PART VERB PROPN CCONJ PRON VERB NOUN PUNCT
10153430545656323,what about the dead blown up kids in Syria?,Acceptable speech,0,what about the dead blown up kids in Syria ?,what about the dead blow up kid in Syria ?,PRON ADP DET ADJ VERB ADP NOUN ADP PROPN PUNCT
10153429795686323,Priests love kids.,Other offensive,1,Priests love kids .,Priests love kid .,PROPN VERB NOUN PUNCT
10153430089096323,"Funny how some people only know Christmas, and easter about religion. Does the Bible support this case?",Acceptable speech,0,"Funny how some people only know Christmas , and easter about religion . Does the Bible support this case ?","funny how some people only know Christmas , and easter about religion . do the Bible support this case ?",ADJ ADV DET NOUN ADV VERB PROPN PUNCT CCONJ NOUN ADP NOUN PUNCT AUX DET PROPN VERB DET NOUN PUNCT
10153430010386323,It was amazing!!,Acceptable speech,0,It was amazing !!,it be amazing !!,PRON AUX ADJ PUNCT
10153431614831323,"God has nothing to do with it… or anything, for that matter.",Acceptable speech,0,"God has nothing to do with it … or anything , for that matter .","God have nothing to do with it . or anything , for that matter .",PROPN VERB PRON PART VERB ADP PRON PUNCT CCONJ PRON PUNCT ADP DET NOUN PUNCT
10153429767386323,World speeding towards end ... The ppl of prophet Lot were destroyed by God for similar practices...i guess US demise has commenced since now its law of their land,Background offensive,1,World speeding towards end ... The ppl of prophet Lot were destroyed by God for similar practices ... i guess US demise has commenced since now its law of their land,world speed towards end ... the ppl of prophet lot be destroy by God for similar practice ... i guess US demise have commence since now its law of they land,NOUN NOUN ADP NOUN PUNCT DET NOUN ADP NOUN PROPN AUX VERB ADP PROPN ADP ADJ NOUN PUNCT PRON VERB PROPN NOUN AUX VERB ADP ADV PRON NOUN ADP PRON NOUN
