id,text,exact_label,label,tokens,lemmas,upos
10153767691551323,I'm Swedish and I'm ashamed to call myself a swede because of the Swedish democrats. Racist scums!,Other offensive,1,I 'm Swedish and I 'm ashamed to call myself a swede because of the Swedish democrats . Racist scums !,I be swedish and I be ashamed to call myself a swede because of the swedish democrat . Racist scum !,PRON AUX ADJ CCONJ PRON AUX ADJ PART VERB PRON DET NOUN ADP ADP DET ADJ NOUN PUNCT ADJ NOUN PUNCT
10153767977546323,"They do not represent The Swedish people.
If one wants to make a serious investigation around this one has ro dig a little bit further deep. This is a Fascist party! They stand on the Fascistic ground. They are not interested in any solution concerning economi, school or The swedish wellfare-system.
They do not care for critical voices.
They dismiss Anyone who dosn't agree on their agenda.
They cut reality in two. Either you're with them or else You are nothing to care about. Anyone who disagree is their worst enemy. They claim that there is such a thing like genuine Swedish people and culture to preserve against immigrants...Muslims of course and then other people who has a need to get away from warzones and so on.
We are a lot of people who really makes a differense by welcoming other nationalities. We are concerned about anyone who is in need.
The SD wants us to split our country!
Remember that we have enough space in this country to alliow ""foreigners"" to live here.
There's no need to fear others and their religion.
Swedes are not particularly interested in Christian values and should not get afraid of some other beliefs. 
We will not let theese dangerous fascists ruel our country by Fear!
I refuse to be manipulated by a populistic party. 
Next time, make Your research a better one. And please realize the fact that this kind of poltical outburst is crawling allover Europe! 
Sincerely
Marie Rosén
Stockholm
Sweden",Other offensive,1,"They do not represent The Swedish people . If one wants to make a serious investigation around this one has ro dig a little bit further deep . This is a Fascist party ! They stand on the Fascistic ground . They are not interested in any solution concerning economi , school or The swedish wellfare - system . They do not care for critical voices . They dismiss Anyone who dos n't agree on their agenda . They cut reality in two . Either you 're with them or else You are nothing to care about . Anyone who disagree is their worst enemy . They claim that there is such a thing like genuine Swedish people and culture to preserve against immigrants ... Muslims of course and then other people who has a need to get away from warzones and so on . We are a lot of people who really makes a differense by welcoming other nationalities . We are concerned about anyone who is in need . The SD wants us to split our country ! Remember that we have enough space in this country to alliow "" foreigners "" to live here . There 's no need to fear others and their religion . Swedes are not particularly interested in Christian values and should not get afraid of some other beliefs . We will not let theese dangerous fascists ruel our country by Fear ! I refuse to be manipulated by a populistic party . Next time , make Your research a better one . And please realize the fact that this kind of poltical outburst is crawling allover Europe ! Sincerely Marie Rosén Stockholm Sweden","they do not represent the swedish people . if one want to make a serious investigation around this one have ro dig a little bit further deep . this be a fascist party ! they stand on the fascistic ground . they be not interested in any solution concern economi , school or the swedish wellfare - system . they do not care for critical voice . they dismiss anyone who dos not agree on they agenda . they cut reality in two . either you be with they or else you be nothing to care about . anyone who disagree be they worst enemy . they claim that there be such a thing like genuine swedish people and culture to preserve against immigrant ... Muslims of course and then other people who have a need to get away from warzone and so on . we be a lot of people who really make a differense by welcoming other nationality . we be concerned about anyone who be in need . the SD want we to split we country ! remember that we have enough space in this country to alliow "" foreigner "" to live here . there be no need to fear other and they religion . Swedes be not particularly interested in christian value and should not get afraid of some other belief . we will not let theese dangerous fascist ruel we country by fear ! I refuse to be manipulate by a populistic party . next time , make you research a better one . and please realize the fact that this kind of poltical outburst be crawl allover Europe ! sincerely Marie Rospn stockholm Sweden",PRON AUX PART VERB DET ADJ NOUN PUNCT SCONJ PRON VERB PART VERB DET ADJ NOUN ADP DET NOUN VERB PART VERB DET ADJ NOUN ADV ADJ PUNCT PRON AUX DET ADJ NOUN PUNCT PRON VERB ADP DET ADJ NOUN PUNCT PRON AUX PART ADJ ADP DET NOUN VERB NOUN PUNCT NOUN CCONJ DET ADJ NOUN PUNCT NOUN PUNCT PRON AUX PART VERB ADP ADJ NOUN PUNCT PRON VERB PRON PRON AUX PART VERB ADP PRON NOUN PUNCT PRON VERB NOUN ADP NUM PUNCT CCONJ PRON AUX ADP PRON CCONJ ADJ PRON AUX PRON PART VERB ADP PUNCT PRON PRON VERB AUX PRON ADJ NOUN PUNCT PRON VERB SCONJ PRON VERB DET DET NOUN ADP ADJ ADJ NOUN CCONJ NOUN PART VERB ADP NOUN PUNCT PROPN ADV ADV CCONJ ADV ADJ NOUN PRON VERB DET NOUN PART VERB ADV ADP NOUN CCONJ ADV ADV PUNCT PRON AUX DET NOUN ADP NOUN PRON ADV VERB DET NOUN ADP ADJ ADJ NOUN PUNCT PRON AUX ADJ ADP PRON PRON AUX ADP NOUN PUNCT DET PROPN VERB PRON PART VERB PRON NOUN PUNCT VERB SCONJ PRON VERB ADJ NOUN ADP DET NOUN PART VERB PUNCT NOUN PUNCT PART VERB ADV PUNCT PRON VERB DET NOUN PART VERB NOUN CCONJ PRON NOUN PUNCT PROPN AUX PART ADV ADJ ADP ADJ NOUN CCONJ AUX PART AUX ADJ ADP DET ADJ NOUN PUNCT PRON AUX PART VERB DET ADJ NOUN VERB PRON NOUN ADP NOUN PUNCT PRON VERB PART AUX VERB ADP DET ADJ NOUN PUNCT ADJ NOUN PUNCT VERB PRON NOUN DET ADJ NOUN PUNCT CCONJ INTJ VERB DET NOUN SCONJ DET NOUN ADP ADJ NOUN AUX VERB ADJ PROPN PUNCT ADV PROPN PROPN PROPN PROPN
1722536671302274,The Swedish Democrat is not speaking for Sweden. They say they are the pre speaker for the country but that's a lie and the opinion against that is a national wide protest. In the way they act its shame for Sweden.,Other offensive,1,The Swedish Democrat is not speaking for Sweden . They say they are the pre speaker for the country but that 's a lie and the opinion against that is a national wide protest . In the way they act its shame for Sweden .,the swedish Democrat be not speak for Sweden . they say they be the pre speaker for the country but that be a lie and the opinion against that be a national wide protest . in the way they act its shame for Sweden .,DET PROPN PROPN AUX PART VERB ADP PROPN PUNCT PRON VERB PRON AUX DET ADJ NOUN ADP DET NOUN CCONJ PRON AUX DET NOUN CCONJ DET NOUN ADP PRON AUX DET ADJ ADJ NOUN PUNCT ADP DET NOUN PRON VERB PRON NOUN ADP PROPN PUNCT
10153772478706323,It's not that much of an one sided video. I mean yeah most ppl I meet are not racists and are very friendly which makes me wonder why is the racist party the biggest party of the country right now? Sadly most people really dont realize the main problem in our world..,Acceptable speech,0,It 's not that much of an one sided video . I mean yeah most ppl I meet are not racists and are very friendly which makes me wonder why is the racist party the biggest party of the country right now ? Sadly most people really do nt realize the main problem in our world ..,it be not that much of a one sided video . I mean yeah most ppl I meet be not racist and be very friendly which make I wonder why be the racist party the biggest party of the country right now ? Sadly most people really do not realize the main problem in we world ..,PRON AUX PART ADV ADJ ADP DET NUM VERB NOUN PUNCT PRON VERB INTJ ADJ NOUN PRON VERB AUX PART NOUN CCONJ AUX ADV ADJ PRON VERB PRON VERB ADV AUX DET ADJ NOUN DET ADJ NOUN ADP DET NOUN ADV ADV PUNCT ADV ADJ NOUN ADV AUX PART VERB DET ADJ NOUN ADP PRON NOUN PUNCT
1520485801577527,Därför älskar jag the Guardian.  Initierade kunniga reportrar gör fantastiska reportage. Svårt att se att en svensk journalist göra detta.,Acceptable speech,0,Därför älskar jag the Guardian . Initierade kunniga reportrar gör fantastiska reportage . Svårt att se att en svensk journalist göra detta .,därför älskar jag the Guardian . Initierade kunniga reportrar gör fantastiska reportage . Svårt att se att en svensk journalist göra detta .,PROPN PROPN ADP DET PROPN PUNCT PROPN PROPN PROPN NOUN ADJ NOUN PUNCT X X X X X X NOUN NOUN NOUN PUNCT
10153768905011323,"We in Sweden call them Swedish DAESH =SD  because they salute the fires of the refugeehomes and they salute the Killing in the school..they are a rasist facist parti and they make Sweden look very bad country..,",Other offensive,1,"We in Sweden call them Swedish DAESH = SD because they salute the fires of the refugeehomes and they salute the Killing in the school .. they are a rasist facist parti and they make Sweden look very bad country .. ,","we in Sweden call they swedish daesh = SD because they salute the fire of the refugeehome and they salute the kill in the school .. they be a rasist facist parti and they make Sweden look very bad country .. ,",PRON ADP PROPN VERB PRON ADJ PROPN PUNCT PROPN SCONJ PRON VERB DET NOUN ADP DET NOUN CCONJ PRON VERB DET NOUN ADP DET NOUN PUNCT PRON AUX DET ADJ NOUN NOUN CCONJ PRON VERB PROPN VERB ADV ADJ NOUN PUNCT PUNCT
1722435327979075,Have proof that 1 million swedes salute the fires?,Acceptable speech,0,Have proof that 1 million swedes salute the fires ?,have proof that 1 million swede salute the fire ?,VERB NOUN PRON NUM NUM NOUN VERB DET NOUN PUNCT
1520405988252175,Haha just look in SD Facebook and other pages where SD voters are.. It have been several reportage in Swedish newspapers about this..,Acceptable speech,0,Haha just look in SD Facebook and other pages where SD voters are .. It have been several reportage in Swedish newspapers about this ..,Haha just look in SD Facebook and other page where SD voter be .. it have be several reportage in swedish newspaper about this ..,INTJ ADV VERB ADP PROPN PROPN CCONJ ADJ NOUN ADV PROPN NOUN AUX PUNCT PRON AUX AUX ADJ NOUN ADP ADJ NOUN ADP PRON PUNCT
10153768269766323,"These are just som stupid idiot racists. Depressingly though, their intelligence and level ofanalytical thinking is probably on the same level as our government. Swedens primeminister, vice-primeminister and minister of foreign affairs are all a shame for our country. They are as bad and destroying are country as much as the racist Sweden democrats.",Other offensive,1,"These are just som stupid idiot racists . Depressingly though , their intelligence and level ofanalytical thinking is probably on the same level as our government . Swedens primeminister , vice - primeminister and minister of foreign affairs are all a shame for our country . They are as bad and destroying are country as much as the racist Sweden democrats .","these be just som stupid idiot racist . depressingly though , they intelligence and level ofanalytical thinking be probably on the same level as we government . Swedens primeminister , vice - primeminister and minister of foreign affair be all a shame for we country . they be as bad and destroy be country as much as the racist Sweden democrat .",PRON AUX ADV ADP ADJ NOUN NOUN PUNCT ADV ADV PUNCT PRON NOUN CCONJ NOUN ADV NOUN AUX ADV ADP DET ADJ NOUN ADP PRON NOUN PUNCT PROPN NOUN PUNCT NOUN PUNCT NOUN CCONJ NOUN ADP ADJ NOUN AUX ADV DET NOUN ADP PRON NOUN PUNCT PRON AUX ADV ADJ CCONJ VERB AUX NOUN ADV ADJ ADP DET ADJ PROPN NOUN PUNCT
10153769051921323,"Lets also be clear that the politics that this party tribes is some kind of a joke, they want to cut the social welfare to a minimum, close the boarders and restrict democracy. As a party they are are hostile to both those workers who built our country, (ask what the biggest workers union, LO, thinks about their politics), to immigrants (whom as well helped to raise our country from being one of the poorest in the world to one of the richest. Without them we could never have taken advantage of the ww2 aftermath were we stood strong in times of destruction all over the west world), and they are hostile to democracy (wanting to restrict policeofficer´s political stand and as well restrict the rights of the free press) .... ...............   The biggest role model for this party is Jobbik from Hungaria, a decendant straight down from past Europe`s brown and black history. Its a fine number they did with this video and I get that a story like this sells but dont get fooled from it. Sadly, a part of the Swedish population are ignorant enough to go off on bullshit like this but it does not represent the mainstream will of the Swedish population and however you count, in our last election, 82% of the people told this party to fuck off.",Other offensive,1,"Lets also be clear that the politics that this party tribes is some kind of a joke , they want to cut the social welfare to a minimum , close the boarders and restrict democracy . As a party they are are hostile to both those workers who built our country , ( ask what the biggest workers union , LO , thinks about their politics ) , to immigrants ( whom as well helped to raise our country from being one of the poorest in the world to one of the richest . Without them we could never have taken advantage of the ww2 aftermath were we stood strong in times of destruction all over the west world ) , and they are hostile to democracy ( wanting to restrict policeofficer ´s political stand and as well restrict the rights of the free press ) .... ............... The biggest role model for this party is Jobbik from Hungaria , a decendant straight down from past Europe `s brown and black history . It s a fine number they did with this video and I get that a story like this sells but do nt get fooled from it . Sadly , a part of the Swedish population are ignorant enough to go off on bullshit like this but it does not represent the mainstream will of the Swedish population and however you count , in our last election , 82 % of the people told this party to fuck off .","let also be clear that the politics that this party tribe be some kind of a joke , they want to cut the social welfare to a minimum , close the boarder and restrict democracy . as a party they be be hostile to both those worker who build we country , ( ask what the biggest worker union , lo , think about they politics ) , to immigrant ( whom as well help to raise we country from be one of the poorest in the world to one of the richest . without they we could never have take advantage of the ww2 aftermath be we stand strong in time of destruction all over the west world ) , and they be hostile to democracy ( want to restrict policeofficer ´s political stand and as well restrict the rights of the free press ) .... ............... the biggest role model for this party be Jobbik from Hungaria , a decendant straight down from past Europe 's brown and black history . it be a fine number they do with this video and I get that a story like this sell but do not get fool from it . Sadly , a part of the swedish population be ignorant enough to go off on bullshit like this but it do not represent the mainstream will of the swedish population and however you count , in we last election , 82 % of the people tell this party to fuck off .",AUX ADV AUX ADJ SCONJ DET NOUN PRON DET NOUN NOUN AUX DET NOUN ADP DET NOUN PUNCT PRON VERB PART VERB DET ADJ NOUN ADP DET NOUN PUNCT VERB DET NOUN CCONJ VERB NOUN PUNCT ADP DET NOUN PRON AUX AUX ADJ ADP CCONJ DET NOUN PRON VERB PRON NOUN PUNCT PUNCT VERB PRON DET ADJ NOUN VERB PUNCT INTJ PUNCT VERB ADP PRON NOUN PUNCT PUNCT ADP NOUN PUNCT PRON ADV ADV VERB PART VERB PRON NOUN SCONJ AUX NUM ADP DET ADJ ADP DET NOUN ADP NUM ADP DET ADJ PUNCT ADP PRON PRON AUX ADV AUX VERB NOUN ADP DET NOUN NOUN AUX PRON VERB ADJ ADP NOUN ADP NOUN ADV ADP DET ADJ NOUN PUNCT PUNCT CCONJ PRON AUX ADJ ADP NOUN PUNCT VERB PART VERB NOUN ADJ ADJ NOUN CCONJ ADV ADV VERB DET NOUN ADP DET ADJ NOUN PUNCT PUNCT PUNCT DET ADJ NOUN NOUN ADP DET NOUN AUX PROPN ADP PROPN PUNCT DET NOUN ADV ADV ADP ADP PROPN PART ADJ CCONJ ADJ NOUN PUNCT PRON AUX DET ADJ NOUN PRON VERB ADP DET NOUN CCONJ PRON VERB SCONJ DET NOUN SCONJ PRON VERB CCONJ AUX PART AUX VERB ADP PRON PUNCT ADV PUNCT DET NOUN ADP DET ADJ NOUN AUX ADJ ADV PART VERB ADV ADP NOUN ADP PRON CCONJ PRON AUX PART VERB DET ADJ NOUN ADP DET ADJ NOUN CCONJ ADV PRON VERB PUNCT ADP PRON ADJ NOUN PUNCT NUM SYM ADP DET NOUN VERB DET NOUN PART VERB ADP PUNCT
1520415281584579,1: When a vote on any other party would mean that this party would not cooperate with the WT-democrats then yes.,Acceptable speech,0,1 : When a vote on any other party would mean that this party would not cooperate with the WT - democrats then yes .,1 : when a vote on any other party would mean that this party would not cooperate with the WT - democrat then yes .,X PUNCT ADV DET NOUN ADP DET ADJ NOUN AUX VERB SCONJ DET NOUN AUX PART VERB ADP DET NOUN PUNCT NOUN ADV INTJ PUNCT
10153769763691323,"2: The latest polls actually shows that their support are diminishing, only ones not wanting to realize that are people like you who then tries to scream even louder on FB",Acceptable speech,0,"2 : The latest polls actually shows that their support are diminishing , only ones not wanting to realize that are people like you who then tries to scream even louder on FB","2 : the latest poll actually show that they support be diminish , only one not want to realize that be people like you who then try to scream even louder on FB",X PUNCT DET ADJ NOUN ADV VERB SCONJ PRON NOUN AUX VERB PUNCT ADV NOUN PART VERB PART VERB PRON AUX NOUN ADP PRON PRON ADV VERB PART VERB ADV ADJ ADP NOUN
10153768426471323,"It's irritating to constantly mix up 'not welcoming' with racism everywhere not only for Sweden. Inhospitable does not mean racist plus hospitality has the limits of the host. Sweden belongs to Swedes, let them decide respectfully who and how many people they want to welcome in their country without criticizing. As far as I know Swedes are usually welcoming and open minded, but let's say if tomorrow they decide that they don't want a multicultural society that wd be out of a democratic free choice, who are we to criticize that?! There are different places in the world with different cultures reflecting different values, some are superficially multicultural, rare are those truly multicultural! in reality most of the time you have to adapt to quite some extent to the country where you live or visit, that's how we can share somehow this planet.",Acceptable speech,0,"It 's irritating to constantly mix up ' not welcoming ' with racism everywhere not only for Sweden . Inhospitable does not mean racist plus hospitality has the limits of the host . Sweden belongs to Swedes , let them decide respectfully who and how many people they want to welcome in their country without criticizing . As far as I know Swedes are usually welcoming and open minded , but let 's say if tomorrow they decide that they do n't want a multicultural society that wd be out of a democratic free choice , who are we to criticize that ?! There are different places in the world with different cultures reflecting different values , some are superficially multicultural , rare are those truly multicultural ! in reality most of the time you have to adapt to quite some extent to the country where you live or visit , that 's how we can share somehow this planet .","it be irritate to constantly mix up ' not welcoming ' with racism everywhere not only for Sweden . Inhospitable do not mean racist plus hospitality have the limit of the host . Sweden belong to Swedes , let they decide respectfully who and how many people they want to welcome in they country without criticize . as far as I know Swedes be usually welcoming and open minded , but let 's say if tomorrow they decide that they do not want a multicultural society that would be out of a democratic free choice , who be we to criticize that ?! there be different place in the world with different culture reflect different value , some be superficially multicultural , rare be those truly multicultural ! in reality most of the time you have to adapt to quite some extent to the country where you live or visit , that be how we can share somehow this planet .",PRON AUX ADJ PART ADV VERB ADP PUNCT ADV ADJ PUNCT ADP NOUN ADV ADV ADV ADP PROPN PUNCT ADJ AUX PART VERB ADJ CCONJ NOUN VERB DET NOUN ADP DET NOUN PUNCT PROPN VERB ADP PROPN PUNCT VERB PRON VERB ADV PRON CCONJ ADV ADJ NOUN PRON VERB PART VERB ADP PRON NOUN SCONJ VERB PUNCT ADV ADV SCONJ PRON VERB PROPN AUX ADV ADJ CCONJ ADJ ADJ PUNCT CCONJ VERB PRON VERB SCONJ NOUN PRON VERB SCONJ PRON AUX PART VERB DET ADJ NOUN PRON AUX AUX ADP ADP DET ADJ ADJ NOUN PUNCT PRON AUX PRON PART VERB PRON PUNCT PRON VERB ADJ NOUN ADP DET NOUN ADP ADJ NOUN VERB ADJ NOUN PUNCT DET AUX ADV ADJ PUNCT ADJ AUX PRON ADV ADJ PUNCT ADP NOUN ADJ ADP DET NOUN PRON VERB PART VERB ADP DET DET NOUN ADP DET NOUN ADV PRON VERB CCONJ VERB PUNCT PRON AUX ADV PRON AUX VERB ADV DET NOUN PUNCT
10153768045581323,"Malin Fredriksson kolla det där mobbade ansiktet 6:55 in i klippet. ""Jag vill inte gå hem ensam."" Yani som att nån ens skulle försöka på henne.",Acceptable speech,0,"Malin Fredriksson kolla det där mobbade ansiktet 6:55 in i klippet . "" Jag vill inte gå hem ensam . "" Yani som att nån ens skulle försöka på henne .","malin Fredriksson kolla det där mobbade ansiktet 6:55 in i klippet . "" Jag vill inte gå she ensam . "" Yani som att nån en skulle försöka på henne .",PROPN PROPN AUX NOUN NOUN NOUN NOUN NUM ADP PRON VERB PUNCT PUNCT X X X X NOUN NOUN PUNCT PUNCT X X X X X X X ADP NOUN PUNCT
10153768067496323,jävla äcklen,Acceptable speech,0,jävla äcklen,jävla äcklen,PROPN PROPN
10153766734596323,"If you did your homework, you would have known that SDU is no longer part of the sweden democrats. Because they were too radical.

""Sweden Democrat Youth (Sverigedemokratisk Ungdom, SDU) was the youth league of the Swedish political party Sweden Democrats (Sverigedemokraterna) until 12 September 2015, when the party announced that they would break with the youth league.""

",Acceptable speech,0,"If you did your homework , you would have known that SDU is no longer part of the sweden democrats . Because they were too radical . "" Sweden Democrat Youth ( Sverigedemokratisk Ungdom , SDU ) was the youth league of the Swedish political party Sweden Democrats ( Sverigedemokraterna ) until 12 September 2015 , when the party announced that they would break with the youth league . ""","if you do you homework , you would have know that SDU be no longer part of the sweden democrat . because they be too radical . "" Sweden Democrat Youth ( sverigedemokratisk ungdom , SDU ) be the youth league of the swedish political party Sweden Democrats ( Sverigedemokraterna ) until 12 September 2015 , when the party announce that they would break with the youth league . """,SCONJ PRON VERB PRON NOUN PUNCT PRON AUX AUX VERB SCONJ NOUN AUX ADV ADJ NOUN ADP DET PROPN NOUN PUNCT SCONJ PRON AUX ADV ADJ PUNCT PUNCT PROPN PROPN PROPN PUNCT VERB PROPN PUNCT PROPN PUNCT AUX DET PROPN PROPN ADP DET ADJ ADJ NOUN PROPN PROPN PUNCT PROPN PUNCT ADP NUM PROPN NUM PUNCT ADV DET NOUN VERB SCONJ PRON AUX VERB ADP DET PROPN PROPN PUNCT PUNCT
10153766686601323,"Those guys have less brain than the ""filthy romanians"".",Other offensive,1,"Those guys have less brain than the "" filthy romanians "" .","those guy have less brain than the "" filthy romanian "" .",DET NOUN VERB ADJ NOUN ADP DET PUNCT ADJ NOUN PUNCT PUNCT
10153766619511323,"Soooo... killing refugees with swords and burning down their houses is not terrorism because is done by some swedish scum... hmmm, interesting... Great elite Sweden!",Other offensive,1,"Soooo ... killing refugees with swords and burning down their houses is not terrorism because is done by some swedish scum ... hmmm , interesting ... Great elite Sweden !","Soooo ... kill refuge with sword and burn down they house be not terrorism because be do by some swedish scum ... hmmm , interesting ... great elite Sweden !",ADV PUNCT VERB NOUN ADP NOUN CCONJ VERB ADP PRON NOUN AUX PART NOUN SCONJ AUX VERB ADP DET ADJ NOUN PUNCT INTJ PUNCT ADJ PUNCT ADJ ADJ PROPN PUNCT
10153769343266323,"He ís just showing himself his own level of intelligence by how he is expressing his opinion. Level 0 of intelligence and of education. Maybe he is not filthy by the look of wearing a cheap costume but by the way he is talking he is surely filthy on the inside and that is hard to clean. I am Romanian living in a Scandinavian country, Iceland, and I am not here to steal anything, I am here to study and I am the second first foreigner person in law school. I am sure that this guy is 10 times worse and filthier than me any many others that could teach him a lesson.",Other offensive,1,"He ís just showing himself his own level of intelligence by how he is expressing his opinion . Level 0 of intelligence and of education . Maybe he is not filthy by the look of wearing a cheap costume but by the way he is talking he is surely filthy on the inside and that is hard to clean . I am Romanian living in a Scandinavian country , Iceland , and I am not here to steal anything , I am here to study and I am the second first foreigner person in law school . I am sure that this guy is 10 times worse and filthier than me any many others that could teach him a lesson .","he ís just show himself he own level of intelligence by how he be express he opinion . Level 0 of intelligence and of education . maybe he be not filthy by the look of wear a cheap costume but by the way he be talk he be surely filthy on the inside and that be hard to clean . I be romanian live in a scandinavian country , Iceland , and I be not here to steal anything , I be here to study and I be the second first foreigner person in law school . I be sure that this guy be 10 time worse and filthier than I any many other that could teach he a lesson .",PRON AUX ADV VERB PRON PRON ADJ NOUN ADP NOUN SCONJ ADV PRON AUX VERB PRON NOUN PUNCT NOUN NUM ADP NOUN CCONJ ADP NOUN PUNCT ADV PRON AUX PART ADJ ADP DET NOUN SCONJ VERB DET ADJ NOUN CCONJ ADP DET NOUN PRON AUX VERB PRON AUX ADV ADJ ADP DET NOUN CCONJ PRON AUX ADJ PART VERB PUNCT PRON AUX ADJ VERB ADP DET ADJ NOUN PUNCT PROPN PUNCT CCONJ PRON AUX PART ADV PART VERB PRON PUNCT PRON AUX ADV PART VERB CCONJ PRON AUX DET ADJ ADJ NOUN NOUN ADP NOUN NOUN PUNCT PRON AUX ADJ SCONJ DET NOUN AUX NUM NOUN ADJ CCONJ ADJ ADP PRON DET ADJ NOUN PRON AUX VERB PRON DET NOUN PUNCT
1722341134655161,"Dont lissen to these motherfuckers,  they do NOT represent Sweden. They are just fucking stupid rednecks. Fuck SD (sverigedemokraterna).",Other offensive,1,"Dont lissen to these motherfuckers , they do NOT represent Sweden . They are just fucking stupid rednecks . Fuck SD ( sverigedemokraterna ) .","Dont lissen to these motherfucker , they do not represent Sweden . they be just fuck stupid redneck . fuck SD ( sverigedemokraterna ) .",AUX VERB ADP DET NOUN PUNCT PRON AUX PART VERB PROPN PUNCT PRON AUX ADV VERB ADJ NOUN PUNCT VERB PROPN PUNCT NOUN PUNCT PUNCT
1520321561593951,Who would want to look like a foolish SD with no history culture? Probably nobody. Maybe they should get some free history lessons to understand the origins of gypsies and the difference between gypsies and romanians. So .. an incultured boy calls romanians filthy? That'\s not even an insult since he's speaking from his ass but i believe romanians should donate them on their facebook page pictures of how clean we are and how uneducated are the ones who babbled that supposed to be insult. So .. spam people.,Other offensive,1,Who would want to look like a foolish SD with no history culture ? Probably nobody . Maybe they should get some free history lessons to understand the origins of gypsies and the difference between gypsies and romanians . So .. an incultured boy calls romanians filthy ? That '\s not even an insult since he 's speaking from his ass but i believe romanians should donate them on their facebook page pictures of how clean we are and how uneducated are the ones who babbled that supposed to be insult . So .. spam people .,who would want to look like a foolish SD with no history culture ? probably nobody . maybe they should get some free history lesson to understand the origin of gypsy and the difference between gypsy and romanian . so .. a inculture boy call romanian filthy ? that be not even a insult since he be speak from he ass but i believe romanian should donate they on they facebook page picture of how clean we be and how uneducated be the one who babble that suppose to be insult . so .. spam people .,PRON AUX VERB PART VERB ADP DET ADJ NOUN ADP DET NOUN NOUN PUNCT ADV PRON PUNCT ADV PRON AUX VERB DET ADJ NOUN NOUN PART VERB DET NOUN ADP NOUN CCONJ DET NOUN ADP NOUN CCONJ NOUN PUNCT ADV PUNCT DET VERB NOUN VERB NOUN ADJ PUNCT PRON AUX PART ADV DET NOUN SCONJ PRON AUX VERB ADP PRON NOUN CCONJ PRON VERB NOUN AUX VERB PRON ADP PRON NOUN NOUN NOUN SCONJ ADV ADJ PRON AUX CCONJ ADV ADJ AUX DET NOUN PRON VERB PRON VERB PART AUX NOUN PUNCT ADV PUNCT VERB NOUN PUNCT
10153768515026323,Anthony Molyneaux just a bit of the thing we were talking about when it comes Sweden and immigration.,Acceptable speech,0,Anthony Molyneaux just a bit of the thing we were talking about when it comes Sweden and immigration .,Anthony Molyneaux just a bit of the thing we be talk about when it come Sweden and immigration .,PROPN PROPN ADV DET NOUN ADP DET NOUN PRON AUX VERB ADP ADV PRON VERB PROPN CCONJ NOUN PUNCT
1520422504917190,Great piece by the guardian about a tricky situation in Sweden. SA has similar feelings to refugees and immigrants from Africa coming in to the country. Where will it all lead!?,Acceptable speech,0,Great piece by the guardian about a tricky situation in Sweden . SA has similar feelings to refugees and immigrants from Africa coming in to the country . Where will it all lead !?,great piece by the guardian about a tricky situation in Sweden . sa have similar feeling to refuge and immigrant from Africa come in to the country . where will it all lead !?,ADJ NOUN ADP DET NOUN ADP DET ADJ NOUN ADP PROPN PUNCT PROPN VERB ADJ NOUN ADP NOUN CCONJ NOUN ADP PROPN VERB ADV ADP DET NOUN PUNCT ADV AUX PRON ADV VERB PUNCT
10153766693691323,"""Because we don't want to look like a filthy Romanian or something."" That is not a ""Salute to the European youth"" I tought that you want european unity. You are just a bunch of idiots!",Other offensive,1,""" Because we do n't want to look like a filthy Romanian or something . "" That is not a "" Salute to the European youth "" I tought that you want european unity . You are just a bunch of idiots !",""" because we do not want to look like a filthy romanian or something . "" that be not a "" Salute to the european youth "" I tinch that you want european unity . you be just a bunch of idiot !",PUNCT SCONJ PRON AUX PART VERB PART VERB ADP DET ADJ ADJ CCONJ PRON PUNCT PUNCT PRON AUX PART DET PUNCT NOUN ADP DET ADJ NOUN PUNCT PRON VERB SCONJ PRON VERB ADJ NOUN PUNCT PRON AUX ADV DET NOUN ADP NOUN PUNCT
